fecha_acta,acta_numero,acta_periodo,superficie,etapa,long,lat,calle_nombre,calle_altura,barrio,comuna,codigo_postal,codigo_postal_argentino
2019-02-26,181126,2019,0.0,Albañilería,-58.446983,-34.621377,YERBAL 1135,1135,Caballito,Comuna 6,1406.0,C1406GJC
2019-01-17,181127,2019,0.0,Albañilería,-58.446983,-34.621377,YERBAL 1135,1135,Caballito,Comuna 6,1406.0,C1406GJC
2019-04-01,189694,2019,0.0,Albañilería,-58.446983,-34.621377,YERBAL 1135,1135,Caballito,Comuna 6,1406.0,C1406GJC
2019-05-22,197204,2019,0.0,Albañilería,-58.446983,-34.621377,YERBAL 1135,1135,Caballito,Comuna 6,1406.0,C1406GJC
2019-04-01,197205,2019,0.0,Albañilería,-58.446983,-34.621377,YERBAL 1135,1135,Caballito,Comuna 6,1406.0,C1406GJC
2019-02-13,180273,2018,0.0,Terminaciones,-58.428562,-34.602658,YATAY 789,789,Almagro,Comuna 5,1184.0,C1184ADM
2019-03-28,186943,2019,0.0,Terminaciones,-58.428562,-34.602658,YATAY 789,789,Almagro,Comuna 5,1184.0,C1184ADM
2019-04-29,54043,2019,0.0,Terminaciones,-58.428562,-34.602658,YATAY 789,789,Almagro,Comuna 5,1184.0,C1184ADM
2019-04-30,54046,2019,0.0,Otros,-58.428764,-34.603349,YATAY 754,754,Almagro,Comuna 5,1184.0,C1184ADN
2019-02-13,183739,2019,0.0,Otros,-58.428764,-34.603349,YATAY 754,754,Almagro,Comuna 5,1184.0,C1184ADN
2019-03-20,186929,2019,0.0,Otros,-58.428764,-34.603349,YATAY 754,754,Almagro,Comuna 5,1184.0,C1184ADN
2019-05-03,199024,2019,0.0,Demolición,-58.428775,-34.603428,YATAY 750,750,Almagro,Comuna 5,1184.0,C1184ADN
2019-01-22,180015,2018,0.0,Demolición,-58.429114,-34.607698,YATAY 377,377,Almagro,Comuna 5,1184.0,C1184ADE
2019-02-28,182034,2019,0.0,Demolición,-58.429114,-34.607698,YATAY 377,377,Almagro,Comuna 5,1184.0,C1184ADE
2019-04-16,190261,2019,0.0,Demolición,-58.429114,-34.607698,YATAY 377,377,Almagro,Comuna 5,1184.0,C1184ADE
2019-05-21,200519,2019,0.0,Demolición,-58.429114,-34.607698,YATAY 377,377,Almagro,Comuna 5,1184.0,C1184ADE
2019-01-14,177433,2018,0.0,Albañilería,-58.428985,-34.60991,YATAY 237,237,Almagro,Comuna 5,1184.0,C1184ADC
2019-01-22,180624,2019,0.0,Albañilería,-58.428985,-34.60991,YATAY 237,237,Almagro,Comuna 5,1184.0,C1184ADC
2019-03-01,181914,2019,0.0,Albañilería,-58.428985,-34.60991,YATAY 237,237,Almagro,Comuna 5,1184.0,C1184ADC
2019-03-29,190523,2019,0.0,Albañilería,-58.428985,-34.60991,YATAY 237,237,Almagro,Comuna 5,1184.0,C1184ADC
2019-05-22,196542,2019,0.0,Albañilería,-58.428985,-34.60991,YATAY 237,237,Almagro,Comuna 5,1184.0,C1184ADC
2019-01-25,178320,2018,0.0,Mampostería gruesa,-58.428939,-34.610223,YATAY 219,219,Almagro,Comuna 5,1184.0,C1184ADC
2019-02-13,182923,2019,0.0,Mampostería gruesa,-58.428939,-34.610223,YATAY 219,219,Almagro,Comuna 5,1184.0,C1184ADC
2019-06-03,200444,2019,0.0,Mampostería gruesa,-58.428939,-34.610223,YATAY 219,219,Almagro,Comuna 5,1184.0,C1184ADC
2019-04-23,163962,2018,0.0,Albañilería,-58.428792,-34.611185,YATAY 173,173,Almagro,Comuna 5,1184.0,C1184ADA
2019-05-14,201553,2019,0.0,Albañilería,-58.428792,-34.611185,YATAY 173,173,Almagro,Comuna 5,1184.0,C1184ADA
2019-04-09,51465,2018,0.0,Albañilería,-58.422217,-34.612515,YAPEYU 40,40,Almagro,Comuna 5,1202.0,C1202ACB
2019-02-08,174158,2018,0.0,Otros,-58.49260500000001,-34.642063,WHITE 433,433,Villa Luro,Comuna 10,1407.0,C1407III
2019-03-20,185774,2019,0.0,Otros,-58.49260500000001,-34.642063,WHITE 433,433,Villa Luro,Comuna 10,1407.0,C1407III
2019-06-07,194105,2019,0.0,Otros,-58.49260500000001,-34.642063,WHITE 433,433,Villa Luro,Comuna 10,1407.0,C1407III
2019-01-28,177298,2018,0.0,Submuración y bases,-58.481028,-34.652274,WHITE 1644,1644,Parque Avellaneda,Comuna 9,1407.0,C1407IJH
2019-03-19,183202,2019,0.0,Submuración y bases,-58.481028,-34.652274,WHITE 1644,1644,Parque Avellaneda,Comuna 9,1407.0,C1407IJH
2019-02-14,182470,2019,0.0,Demolición,-58.48433100000001,-34.550984,WASHINGTON 4186,4186,Saavedra,Comuna 12,1430.0,C1430EVH
2019-03-27,187187,2019,0.0,Demolición,-58.48433100000001,-34.550984,WASHINGTON 4186,4186,Saavedra,Comuna 12,1430.0,C1430EVH
2019-05-21,195756,2019,0.0,Demolición,-58.48433100000001,-34.550984,WASHINGTON 4186,4186,Saavedra,Comuna 12,1430.0,C1430EVH
2019-03-12,171315,2018,0.0,Demolición,-58.479093000000006,-34.557862,WASHINGTON 3372,3372,Coghlan,Comuna 12,1430.0,C1430EUR
2019-05-03,191991,2019,0.0,Demolición,-58.479093000000006,-34.557862,WASHINGTON 3372,3372,Coghlan,Comuna 12,1430.0,C1430EUR
2019-01-16,49064,2018,0.0,Demolición,-58.478706,-34.558308000000004,WASHINGTON 3305,3305,Coghlan,Comuna 12,1430.0,C1430EUQ
2019-03-22,181204,2019,0.0,Demolición,-58.478706,-34.558308000000004,WASHINGTON 3305,3305,Coghlan,Comuna 12,1430.0,C1430EUQ
2019-03-22,51590,2018,0.0,Demolición,-58.478706,-34.558308000000004,WASHINGTON 3305,3305,Coghlan,Comuna 12,1430.0,C1430EUQ
2019-02-14,184670,2019,0.0,Demolición,-58.477479,-34.559981,WASHINGTON 3148,3148,Coghlan,Comuna 12,1430.0,C1430EUN
2019-03-12,187011,2019,0.0,Demolición,-58.477479,-34.559981,WASHINGTON 3148,3148,Coghlan,Comuna 12,1430.0,C1430EUN
2019-05-13,192046,2019,0.0,Demolición,-58.477479,-34.559981,WASHINGTON 3148,3148,Coghlan,Comuna 12,1430.0,C1430EUN
2019-02-19,178104,2018,0.0,Albañilería,-58.473944,-34.564445,WASHINGTON 2662,2662,Coghlan,Comuna 12,1430.0,C1430EUD
2019-04-08,187967,2019,0.0,Albañilería,-58.473944,-34.564445,WASHINGTON 2662,2662,Coghlan,Comuna 12,1430.0,C1430EUD
2019-02-19,51369,2018,0.0,Albañilería,-58.473944,-34.564445,WASHINGTON 2662,2662,Coghlan,Comuna 12,1430.0,C1430EUD
2019-01-17,177257,2018,0.0,Demolición,-58.443776,-34.601634000000004,WARNES AV. 535,535,Villa Crespo,Comuna 15,1414.0,C1414AAF
2019-02-08,181261,2019,0.0,Demolición,-58.443776,-34.601634000000004,WARNES AV. 535,535,Villa Crespo,Comuna 15,1414.0,C1414AAF
2019-03-15,185911,2019,0.0,Demolición,-58.443776,-34.601634000000004,WARNES AV. 535,535,Villa Crespo,Comuna 15,1414.0,C1414AAF
2019-04-26,193197,2019,0.0,Demolición,-58.443776,-34.601634000000004,WARNES AV. 535,535,Villa Crespo,Comuna 15,1414.0,C1414AAF
2019-01-03,47296,2018,0.0,Demolición,-58.44136999999999,-34.602759000000006,WARNES AV. 294,294,Villa Crespo,Comuna 15,1414.0,C1414AAP
2019-02-15,179007,2018,0.0,Demolición,-58.44136999999999,-34.602759000000006,WARNES AV. 294,294,Villa Crespo,Comuna 15,1414.0,C1414AAP
2019-04-11,187491,2019,0.0,Demolición,-58.44136999999999,-34.602759000000006,WARNES AV. 294,294,Villa Crespo,Comuna 15,1414.0,C1414AAP
2019-05-14,196615,2019,0.0,Hormigon,-58.470438,-34.59635,WARNES AV. 2400,2400,Paternal,Comuna 15,1427.0,C1427DPP
2019-02-22,168971,2018,0.0,Estructura en elevación,-58.466923,-34.596395,WARNES AV. 2190,2190,Paternal,Comuna 15,1427.0,C1427DPN
2019-03-15,188957,2019,0.0,Estructura en elevación,-58.466923,-34.596395,WARNES AV. 2190,2190,Paternal,Comuna 15,1427.0,C1427DPN
2019-05-28,193123,2019,0.0,Estructura en elevación,-58.466923,-34.596395,WARNES AV. 2190,2190,Paternal,Comuna 15,1427.0,C1427DPN
2019-02-22,178093,2018,0.0,Terminaciones,-58.469922,-34.544405,VUELTA DE OBLIGADO 4131,4131,Nuñez,Comuna 13,1429.0,C1429AWA
2019-04-04,188912,2019,0.0,Terminaciones,-58.469922,-34.544405,VUELTA DE OBLIGADO 4131,4131,Nuñez,Comuna 13,1429.0,C1429AWA
2019-05-20,197712,2019,0.0,Terminaciones,-58.469922,-34.544405,VUELTA DE OBLIGADO 4131,4131,Nuñez,Comuna 13,1429.0,C1429AWA
2019-04-04,197714,2019,0.0,Terminaciones,-58.469922,-34.544405,VUELTA DE OBLIGADO 4131,4131,Nuñez,Comuna 13,1429.0,C1429AWA
2019-01-30,171599,2018,0.0,Albañilería,-58.467264,-34.548142,VUELTA DE OBLIGADO 3632,3632,Nuñez,Comuna 13,1429.0,C1429AVR
2019-04-11,183505,2019,0.0,Albañilería,-58.467264,-34.548142,VUELTA DE OBLIGADO 3632,3632,Nuñez,Comuna 13,1429.0,C1429AVR
2019-05-06,196823,2019,0.0,Demolición,-58.465821,-34.550144,VUELTA DE OBLIGADO 3372,3372,Nuñez,Comuna 13,1429.0,C1429AVL
2019-06-07,207463,2019,0.0,Excavación,-58.465708,-34.550299,VUELTA DE OBLIGADO 3352,3352,Nuñez,Comuna 13,1429.0,C1429AVL
2019-01-09,171605,2018,0.0,Otros,-58.465458,-34.550502,VUELTA DE OBLIGADO 3321,3321,Nuñez,Comuna 13,1429.0,C1429AVK
2019-01-29,176456,2018,0.0,Albañilería,-58.463345,-34.553082,VUELTA DE OBLIGADO 2995,2995,Nuñez,Comuna 13,1429.0,C1429AVC
2019-04-10,183325,2019,0.0,Albañilería,-58.463345,-34.553082,VUELTA DE OBLIGADO 2995,2995,Nuñez,Comuna 13,1429.0,C1429AVC
2019-04-10,199061,2019,0.0,Albañilería,-58.463345,-34.553082,VUELTA DE OBLIGADO 2995,2995,Nuñez,Comuna 13,1429.0,C1429AVC
2019-01-08,175061,2018,0.0,Albañilería,-58.461837,-34.55424,VUELTA DE OBLIGADO 2861,2861,Nuñez,Comuna 13,1429.0,C1429AVA
2019-04-09,179563,2018,0.0,Albañilería,-58.461837,-34.55424,VUELTA DE OBLIGADO 2861,2861,Nuñez,Comuna 13,1429.0,C1429AVA
2019-06-03,198646,2019,0.0,Albañilería,-58.461837,-34.55424,VUELTA DE OBLIGADO 2861,2861,Nuñez,Comuna 13,1429.0,C1429AVA
2019-04-09,198647,2019,0.0,Albañilería,-58.461837,-34.55424,VUELTA DE OBLIGADO 2861,2861,Nuñez,Comuna 13,1429.0,C1429AVA
2019-04-08,197426,2019,0.0,Albañilería,-58.43758,-34.579502000000005,VOLTAIRE 5949,5949,Palermo,Comuna 14,1414.0,C1414BUC
2019-01-24,176988,2018,0.0,Otros,-58.506915,-34.629363,VIRGILIO 967,967,Villa Luro,Comuna 10,1407.0,C1407BQQ
2019-01-03,171020,2018,0.0,Submuración y bases,-58.506661,-34.629553,VIRGILIO 931,931,Villa Luro,Comuna 10,1407.0,C1407BQQ
2019-01-24,174872,2018,0.0,Submuración y bases,-58.506661,-34.629553,VIRGILIO 931,931,Villa Luro,Comuna 10,1407.0,C1407BQQ
2019-01-24,176991,2018,0.0,Submuración y bases,-58.506661,-34.629553,VIRGILIO 931,931,Villa Luro,Comuna 10,1407.0,C1407BQQ
2019-02-27,178774,2018,0.0,Submuración y bases,-58.506661,-34.629553,VIRGILIO 931,931,Villa Luro,Comuna 10,1407.0,C1407BQQ
2019-02-06,182452,2019,0.0,Submuración y bases,-58.506661,-34.629553,VIRGILIO 931,931,Villa Luro,Comuna 10,1407.0,C1407BQQ
2019-03-08,182466,2019,0.0,Submuración y bases,-58.506661,-34.629553,VIRGILIO 931,931,Villa Luro,Comuna 10,1407.0,C1407BQQ
2019-03-19,185230,2019,0.0,Submuración y bases,-58.506661,-34.629553,VIRGILIO 931,931,Villa Luro,Comuna 10,1407.0,C1407BQQ
2019-04-05,189991,2019,0.0,Submuración y bases,-58.506661,-34.629553,VIRGILIO 931,931,Villa Luro,Comuna 10,1407.0,C1407BQQ
2019-05-07,191385,2019,0.0,Submuración y bases,-58.506661,-34.629553,VIRGILIO 931,931,Villa Luro,Comuna 10,1407.0,C1407BQQ
2019-05-13,193928,2019,0.0,Submuración y bases,-58.506661,-34.629553,VIRGILIO 931,931,Villa Luro,Comuna 10,1407.0,C1407BQQ
2019-06-05,205632,2019,0.0,Albañilería,-58.522432,-34.617811,VIRGILIO 2535,2535,Villa Real,Comuna 10,1408.0,C1408DEU
2019-06-05,211261,2019,0.0,Albañilería,-58.522432,-34.617811,VIRGILIO 2535,2535,Villa Real,Comuna 10,1408.0,C1408DEU
2019-02-13,172171,2018,0.0,Albañilería,-58.51080500000001,-34.626078,VIRGILIO 1369,1369,Villa Luro,Comuna 10,1407.0,C1407BQY
2019-04-05,186821,2019,0.0,Albañilería,-58.51080500000001,-34.626078,VIRGILIO 1369,1369,Villa Luro,Comuna 10,1407.0,C1407BQY
2019-02-25,51557,2018,0.0,Terminaciones,-58.44310400000001,-34.608821,"VIRASORO, VALENTIN 983",983,Caballito,Comuna 6,1405.0,C1405BDE
2019-01-31,177924,2018,0.0,Terminaciones,-58.44310400000001,-34.608821,"VIRASORO, VALENTIN 983",983,Caballito,Comuna 6,1405.0,C1405BDE
2019-04-09,192327,2019,0.0,Terminaciones,-58.44310400000001,-34.608821,"VIRASORO, VALENTIN 983",983,Caballito,Comuna 6,1405.0,C1405BDE
2019-06-07,198939,2019,0.0,Terminaciones,-58.44310400000001,-34.608821,"VIRASORO, VALENTIN 983",983,Caballito,Comuna 6,1405.0,C1405BDE
2019-02-22,185502,2019,0.0,Estructura en elevación,-58.4429,-34.609089000000004,"VIRASORO, VALENTIN 949",949,Caballito,Comuna 6,1405.0,C1405BDE
2019-04-09,189084,2019,0.0,Estructura en elevación,-58.4429,-34.609089000000004,"VIRASORO, VALENTIN 949",949,Caballito,Comuna 6,1405.0,C1405BDE
2019-05-08,53489,2018,0.0,Estructura en elevación,-58.4429,-34.609089000000004,"VIRASORO, VALENTIN 949",949,Caballito,Comuna 6,1405.0,C1405BDE
2019-01-09,174645,2018,0.0,Albañilería,-58.44294,-34.609213000000004,"VIRASORO, VALENTIN 942",942,Caballito,Comuna 6,1405.0,C1405BDF
2019-01-24,180379,2018,0.0,Albañilería,-58.44294,-34.609213000000004,"VIRASORO, VALENTIN 942",942,Caballito,Comuna 6,1405.0,C1405BDF
2019-05-03,201489,2019,0.0,Albañilería,-58.44294,-34.609213000000004,"VIRASORO, VALENTIN 942",942,Caballito,Comuna 6,1405.0,C1405BDF
2019-05-03,203555,2019,0.0,Albañilería,-58.44294,-34.609213000000004,"VIRASORO, VALENTIN 942",942,Caballito,Comuna 6,1405.0,C1405BDF
2019-05-17,204104,2019,0.0,Albañilería,-58.44294,-34.609213000000004,"VIRASORO, VALENTIN 940",940,Caballito,Comuna 6,1405.0,C1405BDF
2019-05-03,198988,2019,0.0,Demolición,-58.441514,-34.610890999999995,"VIRASORO, VALENTIN 763",763,Caballito,Comuna 6,1405.0,C1405BDA
2019-06-07,203689,2019,0.0,Demolición,-58.441514,-34.610890999999995,"VIRASORO, VALENTIN 763",763,Caballito,Comuna 6,1405.0,C1405BDA
2019-01-18,48670,2018,634.08,Estructura en elevación,-58.448264,-34.602618,"VIRASORO, VALENTIN 1663",1663,Villa Crespo,Comuna 15,1414.0,C1414CDK
2019-01-17,48673,2018,1095.18,Albañilería,-58.448021,-34.602961,"VIRASORO, VALENTIN 1638",1638,Villa Crespo,Comuna 15,1414.0,C1414CDL
2019-02-04,181610,2019,0.0,Albañilería,-58.448021,-34.602961,"VIRASORO, VALENTIN 1638",1638,Villa Crespo,Comuna 15,1414.0,C1414CDL
2019-03-14,184654,2019,0.0,Albañilería,-58.448021,-34.602961,"VIRASORO, VALENTIN 1638",1638,Villa Crespo,Comuna 15,1414.0,C1414CDL
2019-04-29,53534,2018,0.0,Albañilería,-58.448021,-34.602961,"VIRASORO, VALENTIN 1638",1638,Villa Crespo,Comuna 15,1414.0,C1414CDL
2019-05-20,202679,2019,0.0,Albañilería,-58.448021,-34.602961,"VIRASORO, VALENTIN 1638",1638,Villa Crespo,Comuna 15,1414.0,C1414CDL
2019-05-28,207295,2019,0.0,Albañilería,-58.448021,-34.602961,"VIRASORO, VALENTIN 1638",1638,Villa Crespo,Comuna 15,1414.0,C1414CDL
2019-04-23,199035,2019,0.0,Excavación,-58.42088100000001,-34.58422,VIRASORO 2367,2367,Palermo,Comuna 14,1425.0,C1425FDA
2019-04-09,195363,2019,0.0,Excavación,-58.420933,-34.584249,VIRASORO 2363,2363,Palermo,Comuna 14,1425.0,C1425FDA
2019-05-21,198672,2019,0.0,Excavación,-58.420933,-34.584249,VIRASORO 2363,2363,Palermo,Comuna 14,1425.0,C1425FDA
2019-01-14,47986,2019,0.0,Demolición,-58.44641800000001,-34.591291,VILLARROEL 1465,1465,Chacarita,Comuna 15,1414.0,C1414ANC
2019-04-09,194684,2019,0.0,Demolición,-58.44641800000001,-34.591291,VILLARROEL 1465,1465,Chacarita,Comuna 15,1414.0,C1414ANC
2019-02-15,180862,2019,0.0,Excavación,-58.444626,-34.593219,VILLARROEL 1232,1232,Villa Crespo,Comuna 15,1414.0,C1414AMF
2019-02-15,187243,2019,0.0,Excavación,-58.444626,-34.593219,VILLARROEL 1232,1232,Villa Crespo,Comuna 15,1414.0,C1414AMF
2019-04-03,187282,2019,0.0,Excavación,-58.444626,-34.593219,VILLARROEL 1232,1232,Villa Crespo,Comuna 15,1414.0,C1414AMF
2019-05-06,197274,2019,0.0,Excavación,-58.444626,-34.593219,VILLARROEL 1232,1232,Villa Crespo,Comuna 15,1414.0,C1414AMF
2019-04-08,197548,2019,0.0,Demolición,-58.443872,-34.593812,VILLARROEL 1139,1139,Villa Crespo,Comuna 15,1414.0,C1414AMC
2019-05-24,198304,2019,0.0,Demolición,-58.443872,-34.593812,VILLARROEL 1139,1139,Villa Crespo,Comuna 15,1414.0,C1414AMC
2019-06-05,203575,2019,0.0,Otros,-58.43928,-34.568271,VILLANUEVA 970,970,Palermo,Comuna 14,1426.0,C1426BMB
2019-03-20,176427,2018,0.0,Otros,-58.43928,-34.568271,VILLANUEVA 970,970,Palermo,Comuna 14,1426.0,C1426BMB
2019-05-03,194158,2019,0.0,Otros,-58.43928,-34.568271,VILLANUEVA 970,970,Palermo,Comuna 14,1426.0,C1426BMB
2019-03-01,170320,2018,0.0,Otros,-58.44118,-34.566693,VILLANUEVA 1175,1175,Palermo,Comuna 14,1426.0,C1426BME
2019-01-11,48034,2018,0.0,Albañilería,-58.440161,-34.567543,VILLANUEVA 1055,1055,Palermo,Comuna 14,1426.0,C1426BMC
2019-02-21,181836,2019,0.0,Albañilería,-58.440161,-34.567543,VILLANUEVA 1055,1055,Palermo,Comuna 14,1426.0,C1426BMC
2019-04-16,188644,2019,0.0,Albañilería,-58.440161,-34.567543,VILLANUEVA 1055,1055,Palermo,Comuna 14,1426.0,C1426BMC
2019-05-22,200508,2019,0.0,Albañilería,-58.440161,-34.567543,VILLANUEVA 1055,1055,Palermo,Comuna 14,1426.0,C1426BMC
2019-01-29,173342,2018,0.0,Estructura en elevación,-58.36033199999999,-34.612019000000004,"VILLAFLOR, AZUCENA 559",559,Puerto Madero,Comuna 1,1107.0,C1107CIK
2019-04-15,185656,2019,0.0,Estructura en elevación,-58.36033199999999,-34.612019000000004,"VILLAFLOR, AZUCENA 559",559,Puerto Madero,Comuna 1,1107.0,C1107CIK
2019-05-10,200394,2019,0.0,Estructura en elevación,-58.36033199999999,-34.612019000000004,"VILLAFLOR, AZUCENA 559",559,Puerto Madero,Comuna 1,1107.0,C1107CIK
2019-05-15,205572,2019,0.0,Estructura en elevación,-58.36033199999999,-34.612019000000004,"VILLAFLOR, AZUCENA 559",559,Puerto Madero,Comuna 1,1107.0,C1107CIK
2019-01-09,173105,2018,0.0,Demolición,-58.356814,-34.630299,"VILLAFAÑE, WENCESLAO 93",93,Boca,Comuna 4,,
2019-03-19,186988,2019,0.0,Demolición,-58.356814,-34.630299,"VILLAFAÑE, WENCESLAO 93",93,Boca,Comuna 4,,
2019-02-13,179720,2018,0.0,Demolición,-58.356814,-34.630299,"VILLAFAÑE, WENCESLAO 93",93,Boca,Comuna 4,,
2019-05-02,193934,2019,0.0,Demolición,-58.356814,-34.630299,"VILLAFAÑE, WENCESLAO 93",93,Boca,Comuna 4,,
2019-03-12,190514,2019,0.0,Otros,-58.361882,-34.632399,"VILLAFAÑE, WENCESLAO 453",453,Boca,Comuna 4,,
2019-04-30,192211,2019,0.0,Otros,-58.361882,-34.632399,"VILLAFAÑE, WENCESLAO 453",453,Boca,Comuna 4,,
2019-02-05,177275,2018,0.0,Excavación,-58.48317900000001,-34.551323,VILELA 3722,3722,Saavedra,Comuna 12,1430.0,C1430CEH
2019-03-26,184781,2019,0.0,Excavación,-58.48317900000001,-34.551323,VILELA 3722,3722,Saavedra,Comuna 12,1430.0,C1430CEH
2019-03-26,51296,2018,0.0,Excavación,-58.48317900000001,-34.551323,VILELA 3722,3722,Saavedra,Comuna 12,1430.0,C1430CEH
2019-03-26,195448,2019,0.0,Excavación,-58.48317900000001,-34.551323,VILELA 3722,3722,Saavedra,Comuna 12,1430.0,C1430CEH
2019-03-29,195821,2019,0.0,Excavación,-58.48317900000001,-34.551323,VILELA 3722,3722,Saavedra,Comuna 12,1430.0,C1430CEH
2019-04-04,196638,2019,0.0,Excavación,-58.48317900000001,-34.551323,VILELA 3722,3722,Saavedra,Comuna 12,1430.0,C1430CEH
2019-04-08,197876,2019,0.0,Excavación,-58.48317900000001,-34.551323,VILELA 3722,3722,Saavedra,Comuna 12,1430.0,C1430CEH
2019-04-22,198579,2019,0.0,Excavación,-58.48317900000001,-34.551323,VILELA 3722,3722,Saavedra,Comuna 12,1430.0,C1430CEH
2019-04-29,201425,2019,0.0,Excavación,-58.48317900000001,-34.551323,VILELA 3722,3722,Saavedra,Comuna 12,1430.0,C1430CEH
2019-04-29,202686,2019,0.0,Excavación,-58.48317900000001,-34.551323,VILELA 3722,3722,Saavedra,Comuna 12,1430.0,C1430CEH
2019-03-27,190766,2019,0.0,Terminaciones,-58.47646700000001,-34.548095,VILELA 3047,3047,Saavedra,Comuna 12,1429.0,C1429DAW
2019-04-30,188672,2019,0.0,Demolición,-58.470114,-34.545953000000004,VILELA 2388,2388,Nuñez,Comuna 13,1429.0,C1429DAJ
2019-04-29,196403,2019,0.0,Otros,-58.46499300000001,-34.543289,VILELA 1869,1869,Nuñez,Comuna 13,1429.0,C1429CYE
2019-03-12,188517,2019,0.0,Demolición,-58.46316700000001,-34.542356,VILELA 1629,1629,Nuñez,Comuna 13,1429.0,C1429CYA
2019-04-29,192174,2019,0.0,Demolición,-58.46316700000001,-34.542356,VILELA 1629,1629,Nuñez,Comuna 13,1429.0,C1429CYA
2019-01-04,177885,2018,0.0,Albañilería,-58.49426500000001,-34.608172,"VILARDEBO, TEODORO 2426",2426,Villa Del Parque,Comuna 11,1417.0,C1417AHH
2019-02-12,179132,2018,0.0,Albañilería,-58.49426500000001,-34.608172,"VILARDEBO, TEODORO 2426",2426,Villa Del Parque,Comuna 11,1417.0,C1417AHH
2019-03-19,186487,2019,0.0,Albañilería,-58.49426500000001,-34.608172,"VILARDEBO, TEODORO 2426",2426,Villa Del Parque,Comuna 11,1417.0,C1417AHH
2019-05-22,194009,2019,0.0,Albañilería,-58.49426500000001,-34.608172,"VILARDEBO, TEODORO 2426",2426,Villa Del Parque,Comuna 11,1417.0,C1417AHH
2019-01-08,47862,2018,1.0,Terminaciones,-58.491463,-34.611829,"VILARDEBO, TEODORO 2120",2120,Villa Del Parque,Comuna 11,1417.0,C1417AHB
2019-02-28,179658,2018,0.0,Terminaciones,-58.491463,-34.611829,"VILARDEBO, TEODORO 2120",2120,Villa Del Parque,Comuna 11,1417.0,C1417AHB
2019-04-01,190104,2019,0.0,Terminaciones,-58.491463,-34.611829,"VILARDEBO, TEODORO 2120",2120,Villa Del Parque,Comuna 11,1417.0,C1417AHB
2019-05-22,196959,2019,0.0,Terminaciones,-58.491463,-34.611829,"VILARDEBO, TEODORO 2120",2120,Villa Del Parque,Comuna 11,1417.0,C1417AHB
2019-05-22,196503,2019,0.0,Estructura en elevación,-58.430637,-34.628646999999994,VIEL 984,984,Parque Chacabuco,Comuna 7,1424.0,C1424BJP
2019-01-22,49404,2018,1.0,Otros,-58.430964,-34.62721,VIEL 874,874,Caballito,Comuna 6,1424.0,C1424BJN
2019-01-28,182120,2019,0.0,Otros,-58.430964,-34.62721,VIEL 874,874,Caballito,Comuna 6,1424.0,C1424BJN
2019-03-19,183222,2019,0.0,Otros,-58.430964,-34.62721,VIEL 874,874,Caballito,Comuna 6,1424.0,C1424BJN
2019-04-30,193991,2019,0.0,Otros,-58.430964,-34.62721,VIEL 874,874,Caballito,Comuna 6,1424.0,C1424BJN
2019-06-04,202994,2019,0.0,Otros,-58.430964,-34.62721,VIEL 874,874,Caballito,Comuna 6,1424.0,C1424BJN
2019-02-05,174225,2018,0.0,Otros,-58.413899,-34.588994,VIDT 1982,1982,Palermo,Comuna 14,1425.0,C1425DJH
2019-03-15,184721,2019,0.0,Otros,-58.413899,-34.588994,VIDT 1982,1982,Palermo,Comuna 14,1425.0,C1425DJH
2019-02-05,184722,2019,0.0,Otros,-58.413899,-34.588994,VIDT 1982,1982,Palermo,Comuna 14,1425.0,C1425DJH
2019-04-24,193177,2019,0.0,Otros,-58.413899,-34.588994,VIDT 1982,1982,Palermo,Comuna 14,1425.0,C1425DJH
2019-06-06,201896,2019,0.0,Otros,-58.413899,-34.588994,VIDT 1982,1982,Palermo,Comuna 14,1425.0,C1425DJH
2019-01-11,172937,2018,0.0,Albañilería,-58.416588,-34.591706,VIDT 1636,1636,Palermo,Comuna 14,1425.0,C1425DJB
2019-02-22,180206,2018,0.0,Albañilería,-58.416588,-34.591706,VIDT 1636,1636,Palermo,Comuna 14,1425.0,C1425DJB
2019-01-11,180207,2018,0.0,Albañilería,-58.416588,-34.591706,VIDT 1636,1636,Palermo,Comuna 14,1425.0,C1425DJB
2019-04-23,189067,2019,0.0,Albañilería,-58.416588,-34.591706,VIDT 1636,1636,Palermo,Comuna 14,1425.0,C1425DJB
2019-04-23,52004,2018,0.0,Albañilería,-58.416588,-34.591706,VIDT 1636,1636,Palermo,Comuna 14,1425.0,C1425DJB
2019-05-07,202493,2019,0.0,Albañilería,-58.416588,-34.591706,VIDT 1636,1636,Palermo,Comuna 14,1425.0,C1425DJB
2019-05-07,53340,2018,0.0,Albañilería,-58.416588,-34.591706,VIDT 1636,1636,Palermo,Comuna 14,1425.0,C1425DJB
2019-03-27,192492,2019,0.0,Demolición,-58.416465,-34.591741,VIDT 1631,1631,Palermo,Comuna 14,1425.0,C1425DJA
2019-01-31,178336,2018,0.0,Terminaciones,-58.442069,-34.627638,"VIDELA, NICOLAS E. 572",572,Caballito,Comuna 6,1424.0,C1424AXD
2019-02-13,183759,2019,0.0,Terminaciones,-58.442069,-34.627638,"VIDELA, NICOLAS E. 572",572,Caballito,Comuna 6,1424.0,C1424AXD
2019-03-26,186940,2019,0.0,Terminaciones,-58.442069,-34.627638,"VIDELA, NICOLAS E. 572",572,Caballito,Comuna 6,1424.0,C1424AXD
